"reaction_id","direction","value","par_type","unit","condition","notes"
"DTMPK","fwd",7.94475986159112,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"DTMPK","bwd",3.42168466058422,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"DURADx","fwd",2.37294725822093,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"DURADx","bwd",2.47727354845595,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"DURIK1","fwd",6.99713830617853,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"DURIPP","fwd",3.25084616984333,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"DURIPP","bwd",3.01218802415052,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"DUTPDP","fwd",0.0256586672596037,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"DXPRIi","fwd",3.07902433618698,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"DXPS","fwd",1.02786494170247,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"DXYLK","fwd",2.89253420918872,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"DXYLTD","fwd",3.44439585340634,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"DXYLTD","bwd",3.44439585340634,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"E4PD","fwd",0.0404347312227296,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"E4PD","bwd",0.0389937564275589,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"E4PP","fwd",3.47659986562938,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"EAR100x","fwd",1.77608521380872,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"EAR100y","fwd",2.33507712266043,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"EAR120x","fwd",1.77608521380872,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"EAR120y","fwd",2.33507712266043,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"EAR121x","fwd",1.49190406602306,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"EAR121y","fwd",2.08745482863002,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"EAR140x","fwd",1.35081523236687,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"EAR140y","fwd",2.33507712266043,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"EAR141x","fwd",1.49190406602306,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"EAR141y","fwd",2.08745482863002,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"EAR160x","fwd",1.26576123437941,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"EAR160y","fwd",2.08745482863002,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"EAR161x","fwd",1.49190406602306,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"EAR161y","fwd",2.08745482863002,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"EAR180x","fwd",2.29088602673159,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"EAR180y","fwd",2.08745482863002,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"EAR181x","fwd",0.507402231738151,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"EAR181y","fwd",2.08745482863002,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"EAR40x","fwd",3.2680205804032,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"EAR40y","fwd",2.33507712266043,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"EAR60x","fwd",3.2680205804032,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"EAR60y","fwd",2.33507712266043,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"EAR80x","fwd",3.2680205804032,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"EAR80y","fwd",2.33507712266043,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ECA4OALpp","fwd",3.81988087092431,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ECAP1pp","fwd",2.79793380855339,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ECAP2pp","fwd",2.5466049089883,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ECAP3pp","fwd",2.5466049089883,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ECAtpp","fwd",9.16889124505368,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ECOAH1","fwd",5.43580761007732,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ECOAH1","bwd",2.74464305527194,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ECOAH2","fwd",5.84390201108776,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ECOAH2","bwd",3.21796231224596,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ECOAH3","fwd",5.84113282757547,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ECOAH3","bwd",3.21844364120198,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ECOAH4","fwd",5.82764459812266,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ECOAH4","bwd",3.17965993064799,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ECOAH5","fwd",5.84123506344069,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ECOAH5","bwd",3.21848939457076,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ECOAH6","fwd",4.23699748796226,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ECOAH6","bwd",2.41835633541289,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ECOAH7","fwd",4.86467679117678,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ECOAH7","bwd",2.71313474235471,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ECOAH8","fwd",1.93247710451359,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ECOAH8","bwd",2.41833496173676,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"EDA","fwd",44.109267202959,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"EDD","fwd",22.8896386661858,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"EDTXS1","fwd",6.82122326168105,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"EDTXS2","fwd",3.79385723706577,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"EDTXS3","fwd",3.89200114759723,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"EDTXS4","fwd",4.83438636288028,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"EGMEACPR","fwd",2.0910360009805e-05,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ENO","fwd",58.1848761721395,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ENO","bwd",53.8145353220004,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ENTCS","fwd",1.51425934102374,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ENTERES","fwd",17.4967170587911,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"EPMEACPR","fwd",2.0910360009805e-05,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ETHAAL","fwd",2.95950348422443,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"F1PP","fwd",1.48333568301954,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"F6PA","fwd",6.24979801199009,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"F6PA","bwd",11.2911838865783,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"F6PP","fwd",4.69201657842968,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FA100ACPHi","fwd",55.6587897707477,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FA120ACPHi","fwd",55.6587897707477,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FA140ACPHi","fwd",55.6587897707477,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FA141ACPHi","fwd",55.6587897707477,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FA160ACPHi","fwd",55.6587897707477,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FA161ACPHi","fwd",55.6587897707477,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FA80ACPHi","fwd",55.6587897707477,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FACOAE100","fwd",7.34444025301266,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FACOAE120","fwd",8.20940834336756,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FACOAE140","fwd",3.67122749776858,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FACOAE141","fwd",7.34444025301266,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FACOAE160","fwd",11.4893438942271,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FACOAE161","fwd",10.5233378393879,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FACOAE180","fwd",7.34444025301266,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FACOAE181","fwd",8.9361870805238,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FACOAE60","fwd",7.34444025301266,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FACOAE80","fwd",0.00136203371800486,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FACOAL100t2pp","fwd",2.18987827154837,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FACOAL120t2pp","fwd",2.18987827154837,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FACOAL140t2pp","fwd",2.18987827154837,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FACOAL141t2pp","fwd",2.18987827154837,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FACOAL160t2pp","fwd",2.18987827154837,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FACOAL161t2pp","fwd",2.18987827154837,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FACOAL180t2pp","fwd",2.18987827154837,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FACOAL181t2pp","fwd",2.18987827154837,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FACOAL60t2pp","fwd",2.18987827154837,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FACOAL80t2pp","fwd",2.18987827154837,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FADRx","fwd",0.088143196574064,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FADRx2","fwd",13.2939642746983,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FALDH2","fwd",2.69281465119388,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FALDH2","bwd",2.67218845783787,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FBA","fwd",63.4163125546283,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FBA3","fwd",29.2711483800407,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FBA3","bwd",6.44720126040963,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FBA","bwd",42.1200361300216,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FBP","fwd",104.90782631666,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FCI","fwd",2.64626933240486,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FCI","bwd",2.64626933240486,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FCLK","fwd",2.90671017566825,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FCLPA","fwd",3.02781581802585,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FCLPA","bwd",2.84145749111646,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FCLT","fwd",1.30103467933211,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FDH4pp","fwd",25.7970736464757,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FDH5pp","fwd",0.00854982035005388,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FDMO","fwd",2.33045272821169,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FDMO2","fwd",2.33045272821169,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FDMO3","fwd",2.33045272821169,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FDMO4","fwd",2.33045272821169,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FDMO6","fwd",2.33045272821169,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FE3DCITR5","fwd",4.11279817306461,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FE3DHBZS3R","fwd",3.66552430388865,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FE3HOXR1","fwd",3.48754060047163,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FE3HOXR2","fwd",3.48754060047163,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FE3HOXR3","fwd",3.48754060047163,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FE3Ri","fwd",2.64047776920491,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FECRMR1","fwd",3.48754060047163,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FECRMR2","fwd",3.48754060047163,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FECRMR3","fwd",3.48754060047163,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FEENTERES","fwd",7.48550461766727,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FEENTERR1","fwd",3.48754060047163,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FEENTERR2","fwd",3.48754060047163,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FEENTERR3","fwd",3.48754060047163,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FEENTERR4","fwd",3.66552430388865,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FEOXAMR1","fwd",3.84727621906183,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FEOXAMR2","fwd",3.84727621906183,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FEOXAMR3","fwd",3.84727621906183,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FEROpp","fwd",1.48424626785239,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FESR","fwd",4.94263743088984,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FFSD","fwd",21.8702823216959,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FHL","fwd",2.52457230328773,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FLDR2","fwd",9.03862378351853,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FLVR","fwd",2.22059931671165,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FLVRx","fwd",2.30718021183961,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FMETTRS","fwd",7.09851164466014,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FMNAT","fwd",0.0863178439815243,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FMNRx","fwd",2.38700339954659,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FMNRx2","fwd",2.2740503860477,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FOMETRi","fwd",3.8755672308915,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FORCT","fwd",3.79362752859676,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FORCT","bwd",3.79362752859676,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FRD2","fwd",7.85393704675326,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FRD3","fwd",4.97575478548978,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FRUK","fwd",63.0757632848509,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FRULYSDG","fwd",10.7897147773361,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FRULYSDG","bwd",3.76839502500859,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FRULYSE","fwd",3.41059532138545,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FRULYSE","bwd",3.41059532138545,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FRULYSK","fwd",3.41793907324918,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FTHFD","fwd",46.0688736830266,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FTHFLi","fwd",6.00764055965755,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FUM","fwd",92.3349582664103,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"FUM","bwd",4.47600024219245,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"G1PACT","fwd",7.49112873643094,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"G1PP","fwd",0.0563488797330781,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"G1PPpp","fwd",6.341872104255,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"G1PTT","fwd",3.24888718071176,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"G1SAT","fwd",0.168924501541162,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"G1SAT","bwd",3.01302317375241,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"G2PP","fwd",45.265267018782,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"G2PPpp","fwd",4.2264364797883,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"G3PAT120","fwd",2.571932960475,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"G3PAT140","fwd",2.571932960475,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"G3PAT141","fwd",2.571932960475,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"G3PAT160","fwd",2.85329914257428,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"G3PAT161","fwd",2.61972338899761,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"G3PAT180","fwd",2.571932960475,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"G3PAT181","fwd",2.18027683276596,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"G3PD2","fwd",82.3250918856161,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"G3PD2","bwd",42.9726094350002,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"G3PD5","fwd",2.68602147239721,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"G3PD6","fwd",2.58923401880771,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"G3PD7","fwd",2.58923401880771,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"G3PT","fwd",6.87960846149541,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"G5SD","fwd",9.68192474118907,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"G6PDA","fwd",9.20257657947211,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"G6PDH2r","fwd",163.678729835396,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"G6PDH2r","bwd",7.32202599858373,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"G6PP","fwd",0.00140852471463841,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"GAL1PPpp","fwd",7.09982893704026,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"GALCTD","fwd",2.86261432408008,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"GALCTLO","fwd",2.88179294934196,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"GALCTND","fwd",3.34742652464813,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"GALKr","fwd",29.4869121720478,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"GALKr","bwd",10.2203189626723,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"GALM2pp","fwd",5.71180050510333,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"GALS3","fwd",26.3907816936715,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"GALT1","fwd",9.12247253823189,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"GALUi","fwd",1.30900572807743,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"GAPD","fwd",35.7649614246495,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"GAPD","bwd",31.4972936084691,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"GAPP","fwd",12.6945300487023,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"GARFT","fwd",57.1662035523635,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"GARFT","bwd",13.4584910957608,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"GART","fwd",6.38110919205036,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"GCALDD","fwd",0.0429060109254141,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"GDMANE","fwd",2.64453324255579,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"GDPDPK","fwd",2.45791389677147,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"GDPMNH","fwd",3.10553907364311,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"GDPMNP","fwd",16.3571411518829,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"GDPTPDP","fwd",3.52407324287051,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"GF6PTA","fwd",2.02182570267404,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"GGGABADr","fwd",2.88693927065601,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"GGGABADr","bwd",2.28570138104348,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"GGGABAH","fwd",4.61997883123608,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"GGPTRCO","fwd",4.32029267027744,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
